method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,experiment,regime,seed,n_periods,selected
equal_weight,0.05085213692944907,0.05253581689688611,-0.008418399837185215,-0.008418399837185215,0.012507111672194994,-0.6730890438299493,-0.5606091890866273,-0.6560281628357533,0.0,0.136,0.019881669802772246,0.032654147094113864,research_grid_v3,predictable_tail_crash,3,500,{}
min_variance,0.019650632942592946,0.020639647400479563,-0.004936285184171376,-0.004945072289433094,0.005520112263457974,-0.8958282101022914,-0.6756297403581764,-0.4630784214823672,0.0,0.072,0.019881669802772246,0.0007579775977073176,research_grid_v3,predictable_tail_crash,3,500,{}
two_stage,0.021976784765554185,0.02265353342949909,-0.0030135640665126637,-0.003383743319724511,0.0072698803357136,-0.46544690737704153,-0.44879649417684575,-0.3471579428923388,0.36227260041320203,0.08,0.019881669802772246,0.0027718636267268434,research_grid_v3,predictable_tail_crash,3,500,{}
robust_two_stage,0.016922418429992363,0.017710066228618367,-0.00371630235994254,-0.003938238993130015,0.0057507079171158545,-0.6848268159688291,-0.5865791458384316,-0.39384291957282236,0.2136209187387543,0.08,0.019881669802772246,-0.0021716035741538783,research_grid_v3,predictable_tail_crash,3,500,{}
mlp_two_stage,0.021578685196169824,0.02224147794820313,-0.0028691696799894206,-0.0033139637601665353,0.007365320146909305,-0.44994157668858775,-0.4409915847885892,-0.3445486881217982,0.43802198964625594,0.104,0.019881669802772246,0.002359808145430884,research_grid_v3,predictable_tail_crash,3,500,"{""hidden"": 16, ""lr"": 0.001, ""epochs"": 186, ""val_mse"": 0.9725000262260437}"
linear_dfl,0.041145069386642495,0.04213925508362577,-0.004381694351450082,-0.004970928484916409,0.011699476026236244,-0.424884710507047,-0.40452392463944975,-0.47723067417474285,0.5859054044883386,0.136,0.019881669802772246,0.022257585280853528,research_grid_v3,predictable_tail_crash,3,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 53, ""val_objective"": 0.04100276157259941}"
dfl,0.0208728702877998,0.02190067263121856,-0.0049230399204189985,-0.005139011717093801,0.006560659840037877,-0.7833071431243148,-0.6278567442111054,-0.47651536634300873,0.2086197869787636,0.152,0.019881669802772246,0.002019002828446314,research_grid_v3,predictable_tail_crash,3,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 37, ""val_objective"": 0.019063927233219147}"
robust_dfl,0.019487864543732834,0.020449929655543923,-0.004646617409944865,-0.004810325559055446,0.0058441972620188135,-0.8230943177593354,-0.6482874413284377,-0.4586564924176789,0.15448059591728977,0.088,0.019881669802772246,0.0005682598527716777,research_grid_v3,predictable_tail_crash,3,500,"{""hidden"": 16, ""lr"": 0.005, ""epochs"": 51, ""val_objective"": 0.02041514404118061}"
dfl_stateful,0.0171398442411246,0.018016448920777882,-0.004305056916719819,-0.004383023398266407,0.005495196833052453,-0.7976099001778849,-0.6363189984503239,-0.42194490571079235,0.07388432851284338,0.08,0.019881669802772246,-0.0018652208819943637,research_grid_v3,predictable_tail_crash,3,500,"{""hidden"": 16, ""lr"": 0.001, ""epochs"": 229, ""val_objective"": 0.01846817135810852}"
equal_weight,0.0463414293585512,0.04824733369992318,-0.009529521706859886,-0.009529521706859886,0.011769295619353541,-0.8096934612110308,-0.632459625414023,-0.6891592768062602,0.0,0.128,0.020489833211392285,0.027757500488530894,research_grid_v3,predictable_tail_crash,4,500,{}
min_variance,0.022608766379352246,0.023770942538519246,-0.005804202771095427,-0.005810880795835,0.006487181847440728,-0.8957480970310266,-0.6746028917395661,-0.5082030916339575,1.6432421241601326e-14,0.088,0.020489833211392285,0.0032811093271269617,research_grid_v3,predictable_tail_crash,4,500,{}
two_stage,0.02020353697131144,0.020665048258985828,-0.0017263446220878746,-0.002307556438371937,0.008430748546246671,-0.27370718334679106,-0.31361345146621655,-0.24396738442182409,0.5759704532993986,0.064,0.020489833211392285,0.0001752150475935431,research_grid_v3,predictable_tail_crash,4,500,{}
robust_two_stage,0.02027662160620341,0.021055072013752393,-0.0034209108127561403,-0.003892252037744923,0.007972854800080233,-0.4881879997635936,-0.47876464475732755,-0.37599563084006327,0.46673863167219987,0.072,0.020489833211392285,0.0005652388023601081,research_grid_v3,predictable_tail_crash,4,500,{}
mlp_two_stage,0.020579425829315056,0.02126333132301895,-0.0028185462827409126,-0.0034195274685194553,0.007979680293508516,-0.42852938242058614,-0.4365773271103723,-0.338420562461641,0.596487991636279,0.088,0.020489833211392285,0.0007734981116266637,research_grid_v3,predictable_tail_crash,4,500,"{""hidden"": 16, ""lr"": 0.02, ""epochs"": 19, ""val_mse"": 0.9502205848693848}"
linear_dfl,0.03230164200971406,0.03326921323303934,-0.004234912971927621,-0.004837856116626371,0.010780019520982181,-0.44877990311253235,-0.43579542189029585,-0.4466103276209581,0.5991045686834403,0.144,0.020489833211392285,0.012779380021647052,research_grid_v3,predictable_tail_crash,4,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 187, ""val_objective"": 0.031699687242507935}"
dfl,0.02304439717314825,0.024076018813426355,-0.004926679631448422,-0.005158108201390521,0.007344202894455443,-0.7023373774957025,-0.5903300560146233,-0.46916079122435184,0.22498237858550124,0.088,0.020489833211392285,0.0035861856020340706,research_grid_v3,predictable_tail_crash,4,500,"{""hidden"": 16, ""lr"": 0.02, ""epochs"": 19, ""val_objective"": 0.02159813418984413}"
robust_dfl,0.023690117857109855,0.024590248597641237,-0.004187808453201339,-0.004500653702656914,0.0081704912927371,-0.5508424819088645,-0.5098746194096743,-0.4252313859922837,0.305712561174249,0.08,0.020489833211392285,0.004100415386248953,research_grid_v3,predictable_tail_crash,4,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 36, ""val_objective"": 0.02115643210709095}"
dfl_stateful,0.024533034403008875,0.025585476262219017,-0.005197569358078355,-0.005262209296050708,0.007703717498046642,-0.6830740219513399,-0.5845321831776559,-0.47128920081088144,0.05914567819698876,0.088,0.020489833211392285,0.005095643050826732,research_grid_v3,predictable_tail_crash,4,500,"{""hidden"": 16, ""lr"": 0.02, ""epochs"": 10, ""val_objective"": 0.020171724259853363}"
equal_weight,0.03684321878566709,0.037846352565120395,-0.00501566889726652,-0.00501566889726652,0.008991531449660545,-0.557821426170739,-0.4924768374290086,-0.44940688146648233,0.0,0.048,0.018957860835107646,0.01888849173001275,research_grid_v3,high_cost_turnover_constrained,0,500,{}
min_variance,0.021416603040436043,0.022246389632818026,-0.004116932961909927,-0.004148932961909922,0.0062244140440942085,-0.6665579975644319,-0.573310135294947,-0.39460038561806987,0.0032258064516129488,0.056,0.018957860835107646,0.0032885287977103793,research_grid_v3,high_cost_turnover_constrained,0,500,{}
two_stage,0.02021488856167736,0.020545852875922005,0.0002660616596659729,-0.0016548215712232253,0.007655360864171136,-0.21616506398176588,-0.2455504707926366,-0.19608073773647816,0.38404903848572514,0.064,0.018957860835107646,0.0015879920408143587,research_grid_v3,high_cost_turnover_constrained,0,500,{}
robust_two_stage,0.019168469453105245,0.01961559669590909,-0.00040103174266541223,-0.002235636214019222,0.007067661128226402,-0.3163191009221357,-0.3409554531476179,-0.24234514181800615,0.36665412728907437,0.056,0.018957860835107646,0.0006577358608014436,research_grid_v3,high_cost_turnover_constrained,0,500,{}
mlp_two_stage,0.019532612357461288,0.01993927133668926,-8.635281151315036e-05,-0.002033294896139877,0.007498027470554008,-0.27117730681219615,-0.30234735270960833,-0.2397516176008624,0.389302839642485,0.064,0.018957860835107646,0.000981410501581615,research_grid_v3,high_cost_turnover_constrained,0,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 57, ""val_mse"": 0.980148434638977}"
linear_dfl,0.029753923022748135,0.030710800005252205,-0.0022177138937052904,-0.004784384912520355,0.008756118050893826,-0.546404797670077,-0.4982213441536062,-0.44111686298447983,0.510865355700541,0.112,0.018957860835107646,0.011752939170144559,research_grid_v3,high_cost_turnover_constrained,0,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 39, ""val_objective"": 0.022624727338552475}"
dfl,0.021507373205625298,0.02238546435714618,-0.0037220297183202414,-0.004390455757604418,0.006866222487712913,-0.6394281229339274,-0.565731128871416,-0.4227458206409336,0.1276311277998998,0.088,0.018957860835107646,0.003427603522038535,research_grid_v3,high_cost_turnover_constrained,0,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 12, ""val_objective"": 0.016096606850624084}"
robust_dfl,0.02092674817573359,0.021752369442670276,-0.003241133324987199,-0.004128106334683435,0.006760307608491308,-0.6106388308259336,-0.548995494269788,-0.4041571775615348,0.17007747579193302,0.072,0.018957860835107646,0.0027945086075626298,research_grid_v3,high_cost_turnover_constrained,0,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 9, ""val_objective"": 0.018060537055134773}"
dfl_stateful,0.021351380872237254,0.022050770730564124,-0.0031422246733712493,-0.0034969492916343487,0.007120530286485879,-0.4911079864065929,-0.4752248618123362,-0.35294094569193013,0.066718608273344,0.056,0.018957860835107646,0.0030929098954564777,research_grid_v3,high_cost_turnover_constrained,0,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 40, ""val_objective"": 0.015183459967374802}"
equal_weight,0.030513536040255123,0.031240020413018658,-0.003632421863817667,-0.003632421863817667,0.008920169171806764,-0.40721445899155656,-0.392575190281599,-0.381351395164232,0.0,0.088,0.015320582457522044,0.015919437955496614,research_grid_v3,high_cost_turnover_constrained,1,500,{}
min_variance,0.017549646330534307,0.018072609501974445,-0.0025735886411545152,-0.0026148158572006966,0.006143196558529504,-0.4256441791927557,-0.4286875813648363,-0.28814854757622044,0.00508613226737422,0.088,0.015320582457522044,0.0027520270444524007,research_grid_v3,high_cost_turnover_constrained,1,500,{}
two_stage,0.017149254756089336,0.01723168129248273,0.0015215187311466924,-0.0004121326819669721,0.007680083435317822,-0.05366252663585216,-0.07269345525554753,-0.15197517248766224,0.3866232687729163,0.096,0.015320582457522044,0.0019110988349606874,research_grid_v3,high_cost_turnover_constrained,1,500,{}
robust_two_stage,0.017800953044998413,0.01813282761856741,0.00010320044187229612,-0.0016593728678449815,0.00770973559274777,-0.21523083997726902,-0.2555201866166827,-0.2559587758388493,0.352131715668806,0.128,0.015320582457522044,0.002812245161045366,research_grid_v3,high_cost_turnover_constrained,1,500,{}
mlp_two_stage,0.0171937968106188,0.017336155952269918,0.001203849627363337,-0.0007117957082555902,0.00760605089787806,-0.09358282211345503,-0.12268504136103706,-0.16848670368576857,0.3829930112134934,0.112,0.015320582457522044,0.0020155734947478743,research_grid_v3,high_cost_turnover_constrained,1,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 70, ""val_mse"": 0.9332519769668579}"
linear_dfl,0.021310782604079093,0.021918056437512153,-0.00035723664675148687,-0.0030363691671653043,0.007216639168526032,-0.42074559858654037,-0.4251108198498909,-0.3261011406538977,0.5323844914197836,0.096,0.015320582457522044,0.006597473979990109,research_grid_v3,high_cost_turnover_constrained,1,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 130, ""val_objective"": 0.025012381374835968}"
dfl,0.01813094804763158,0.0186339741942808,-0.0017861240006977115,-0.0025151307332460984,0.007183711299232807,-0.3501157866915655,-0.38093761105053203,-0.299801869065327,0.13597653177409852,0.128,0.015320582457522044,0.003313391736758757,research_grid_v3,high_cost_turnover_constrained,1,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 17, ""val_objective"": 0.018546676263213158}"
robust_dfl,0.0191310205260265,0.019559067475937154,-0.00126120493368899,-0.0021402347495532706,0.00818500836221424,-0.26148229232997433,-0.30336155847236507,-0.29109756523230046,0.16699355479055653,0.144,0.015320582457522044,0.00423848501841511,research_grid_v3,high_cost_turnover_constrained,1,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 29, ""val_objective"": 0.019707893952727318}"
dfl_stateful,0.016951951946245943,0.01739027626601538,-0.0013671818230831855,-0.0021916215988471814,0.007059055400015913,-0.3104695280521203,-0.3499259707958253,-0.26326869883652426,0.15841756843071436,0.104,0.015320582457522044,0.0020696938084933357,research_grid_v3,high_cost_turnover_constrained,1,500,"{""hidden"": 16, ""lr"": 0.001, ""epochs"": 211, ""val_objective"": 0.017653945833444595}"
equal_weight,0.04240415711622309,0.043456308531239836,-0.005260757075083711,-0.005260757075083711,0.010371247254259244,-0.5072443984416618,-0.4560601585009934,-0.4906865164932369,0.0,0.096,0.013489151193416043,0.02996715733782379,research_grid_v3,high_cost_turnover_constrained,2,500,{}
min_variance,0.016040946005383146,0.01667188765113988,-0.00310884901000661,-0.0031547082287836843,0.004879346695426169,-0.6465431593730202,-0.5639831198401547,-0.328969058710758,0.006020003785700516,0.08,0.013489151193416043,0.0031827364577238382,research_grid_v3,high_cost_turnover_constrained,2,500,{}
two_stage,0.01596005869178202,0.016249965203148576,0.0003375928689729732,-0.0014495325568327827,0.006354602574157033,-0.22810750785574693,-0.26134918890396597,-0.17843259782061238,0.3570817390737408,0.096,0.013489151193416043,0.002760814009732533,research_grid_v3,high_cost_turnover_constrained,2,500,{}
robust_two_stage,0.015321266762487545,0.015772319030151256,-0.0007574283233099838,-0.002255261338318557,0.005849353401907017,-0.385557374118947,-0.40113663008674566,-0.2529759029216295,0.2987566562517268,0.08,0.013489151193416043,0.0022831678367352132,research_grid_v3,high_cost_turnover_constrained,2,500,{}
mlp_two_stage,0.01524532859618627,0.015574296031546772,0.00010755086161634675,-0.0016448371768025107,0.00604537892013418,-0.2720817335456486,-0.30351220846148724,-0.19462077728717087,0.3500782335521869,0.096,0.013489151193416043,0.0020851448381307286,research_grid_v3,high_cost_turnover_constrained,2,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 51, ""val_mse"": 0.8864282965660095}"
linear_dfl,0.026473341618153987,0.027435088487780614,-0.002154384477291174,-0.004808734348133142,0.007792125404355881,-0.6171274328860109,-0.5442410809838222,-0.4669847393342508,0.5277559245674266,0.168,0.013489151193416043,0.013945937294364571,research_grid_v3,high_cost_turnover_constrained,2,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 47, ""val_objective"": 0.036862537264823914}"
dfl,0.015653731359005156,0.016329215814120404,-0.0027478273666172834,-0.003377422275576232,0.005225509458775403,-0.6463335874855342,-0.5708086426551195,-0.3457042756964498,0.11675876112120565,0.096,0.013489151193416043,0.002840064620704361,research_grid_v3,high_cost_turnover_constrained,2,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 20, ""val_objective"": 0.012976925820112228}"
robust_dfl,0.015983270503288977,0.016679318818704242,-0.0027015549371680837,-0.0034802415770763227,0.005419850012234384,-0.642128761603761,-0.5665816030951961,-0.3516648297527185,0.14713541187392482,0.112,0.013489151193416043,0.0031901676252881987,research_grid_v3,high_cost_turnover_constrained,2,500,"{""hidden"": 16, ""lr"": 0.02, ""epochs"": 19, ""val_objective"": 0.012957017868757248}"
dfl_stateful,0.01776738270405581,0.018399068298540117,-0.0028882445250118785,-0.0031584279724215488,0.005883304560641827,-0.5368459068078808,-0.5026031201349384,-0.32948089758782506,0.05142781593766922,0.12,0.013489151193416043,0.004909917105124074,research_grid_v3,high_cost_turnover_constrained,2,500,"{""hidden"": 16, ""lr"": 0.001, ""epochs"": 70, ""val_objective"": 0.011362321674823761}"
equal_weight,0.04017967575990679,0.04112735083979079,-0.004738375399420037,-0.004738375399420037,0.009539748125110678,-0.496698166113098,-0.45181471675270046,-0.4535410617957033,0.0,0.072,0.01674359904039148,0.024383751799399313,research_grid_v3,high_cost_turnover_constrained,3,500,{}
min_variance,0.021401365937137623,0.022086479975569,-0.003393570192156871,-0.0034255701921568765,0.005925762479955448,-0.578080914172002,-0.5183885212489519,-0.34892658701772594,0.003225806451614146,0.064,0.01674359904039148,0.00534288093517752,research_grid_v3,high_cost_turnover_constrained,3,500,{}
two_stage,0.018330763837791482,0.018488254032468013,0.0010415650427248813,-0.0007874509733826642,0.0073655039879571395,-0.10691067095520737,-0.134108162042006,-0.1589908331981883,0.3655274226023235,0.064,0.01674359904039148,0.0017446549920765338,research_grid_v3,high_cost_turnover_constrained,3,500,{}
robust_two_stage,0.017741216600584416,0.018082334577982237,-0.00018761368627272007,-0.0017055898869891043,0.006847995059853825,-0.2490641234160655,-0.2828289230928303,-0.20952973741823044,0.3028177824024958,0.048,0.01674359904039148,0.0013387355375907573,research_grid_v3,high_cost_turnover_constrained,3,500,{}
mlp_two_stage,0.018215108594408374,0.018499391141873277,0.0004391802112117047,-0.0014214127373245158,0.007245209906420064,-0.19618655021558437,-0.23473319950567745,-0.17744339738703685,0.37189373962423794,0.072,0.01674359904039148,0.0017557921014817977,research_grid_v3,high_cost_turnover_constrained,3,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 56, ""val_mse"": 0.8852186799049377}"
linear_dfl,0.04137617198396563,0.042654468828721016,-0.004565827632690946,-0.00639148422377696,0.009874201031977881,-0.6472912798139986,-0.5533359667497737,-0.5526859008768036,0.3652888227064723,0.12,0.01674359904039148,0.025910869788329537,research_grid_v3,high_cost_turnover_constrained,3,500,"{""hidden"": 0, ""lr"": 0.001, ""epochs"": 1, ""val_objective"": 0.021396711468696594}"
dfl,0.01810264445117548,0.018728379196715803,-0.0023618060647136456,-0.0031286737277016223,0.006656028505506697,-0.47005113103754614,-0.4684662394899079,-0.3257689569315002,0.14710777676531578,0.104,0.01674359904039148,0.0019847801563243235,research_grid_v3,high_cost_turnover_constrained,3,500,"{""hidden"": 16, ""lr"": 0.02, ""epochs"": 16, ""val_objective"": 0.015464991331100464}"
robust_dfl,0.01934100132308402,0.01996705028638984,-0.0022415989423858825,-0.0031302448165290804,0.007033124985168302,-0.4450716889981591,-0.44638193111009916,-0.32713031356493083,0.16976226490763635,0.096,0.01674359904039148,0.0032234512459983593,research_grid_v3,high_cost_turnover_constrained,3,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 14, ""val_objective"": 0.01817127875983715}"
dfl_stateful,0.0172803813644267,0.017830436361431275,-0.0024935373187891553,-0.002750274985022863,0.006398784027566996,-0.429812128795787,-0.43856540471897376,-0.29003405491645107,0.04840797888822648,0.072,0.01674359904039148,0.0010868373210397957,research_grid_v3,high_cost_turnover_constrained,3,500,"{""hidden"": 16, ""lr"": 0.005, ""epochs"": 38, ""val_objective"": 0.015137523412704468}"
equal_weight,0.044337389498750095,0.045542982769867,-0.0060279663555845315,-0.0060279663555845315,0.01070936649213401,-0.5628686215425703,-0.49626841648930853,-0.5110529421959168,0.0,0.104,0.016213964376615257,0.029329018393251742,research_grid_v3,high_cost_turnover_constrained,4,500,{}
min_variance,0.022363722463318518,0.023118699273964823,-0.0037377965874047622,-0.0037748840532315286,0.006377051035621988,-0.591948226782757,-0.5238852022462102,-0.35737041637267253,0.00425150522525724,0.088,0.016213964376615257,0.006904734897349565,research_grid_v3,high_cost_turnover_constrained,4,500,{}
two_stage,0.019772278831560613,0.020263455348957387,-0.0006729731940291864,-0.002455882586983877,0.0077160140785022925,-0.3182838395160483,-0.3469886022496639,-0.25001489367062335,0.35623173245054246,0.128,0.016213964376615257,0.00404949097234213,research_grid_v3,high_cost_turnover_constrained,4,500,{}
robust_two_stage,0.020802361026351336,0.021318960448732435,-0.000954465012511783,-0.0025829971119054997,0.007336291766716322,-0.3520848398194975,-0.3662268757035679,-0.2555845843506007,0.32510727810356804,0.128,0.016213964376615257,0.005104996072117177,research_grid_v3,high_cost_turnover_constrained,4,500,{}
mlp_two_stage,0.018271944663002308,0.01871560476878665,-0.0005997645829003077,-0.0022183005289217136,0.0068860407144008175,-0.3221445560088577,-0.34533235101719606,-0.22560180735246493,0.32309192460108643,0.096,0.016213964376615257,0.002501640392171392,research_grid_v3,high_cost_turnover_constrained,4,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 56, ""val_mse"": 0.841962993144989}"
linear_dfl,0.036684875786748096,0.03818633818382789,-0.005356566993012522,-0.00750731198539898,0.009398847374785912,-0.798748153389525,-0.6296839760502267,-0.5964367351631199,0.4300523508062021,0.208,0.016213964376615257,0.021972373807212633,research_grid_v3,high_cost_turnover_constrained,4,500,"{""hidden"": 0, ""lr"": 0.001, ""epochs"": 202, ""val_objective"": 0.034887704998254776}"
dfl,0.01957805005366772,0.020345865841780986,-0.003036465240571809,-0.003839078940566331,0.006723394586328973,-0.5710030685691907,-0.5236814407270994,-0.367361888327704,0.15194273494371102,0.152,0.016213964376615257,0.004131901465165729,research_grid_v3,high_cost_turnover_constrained,4,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 18, ""val_objective"": 0.01668540947139263}"
robust_dfl,0.019388563758507622,0.020249971443678034,-0.003559577159024196,-0.004307038425852055,0.006406624496590894,-0.6722788931162808,-0.5785024014691805,-0.4042491833382027,0.14171251144235142,0.152,0.016213964376615257,0.004036007067062777,research_grid_v3,high_cost_turnover_constrained,4,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 24, ""val_objective"": 0.01525934785604477}"
dfl_stateful,0.02097158478105862,0.021820631824552964,-0.003934399481134898,-0.00424523521747172,0.006896774929423018,-0.615539184662263,-0.5472983368242327,-0.3970784407519714,0.05532473722943777,0.168,0.016213964376615257,0.005606667447937707,research_grid_v3,high_cost_turnover_constrained,4,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 15, ""val_objective"": 0.015178137458860874}"
