regime,method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,test_cvar_sem,objective_sem,mean_return_sem,tc_adjusted_return_sem,volatility_sem,sharpe_sem,sortino_sem,max_drawdown_sem,turnover_sem,tail_loss_frequency_sem,oracle_objective_sem,oracle_regret_sem,test_cvar_win_rate,oracle_regret_win_rate,tc_adjusted_return_win_rate
high_cost_turnover_constrained,robust_two_stage,0.01703800268630008,0.017268707432979546,0.0005780722244381634,-0.0011535237333973416,0.0070394949165844154,-0.16745733663348228,-0.22865202914275548,-0.1710259799202762,0.34588628182167314,0.05600000000000001,0.016114575746029525,0.0011541316869500239,0.000754604516250119,0.0007554422127991101,0.00023298422087243226,0.00018970012639488734,0.0002869408018413423,0.030486557027043285,0.04050751004291193,0.012563995258207313,0.010229653521060316,0.0,0.00020870741517118436,0.0007245547259136382,0.6,0.6,0.0
high_cost_turnover_constrained,two_stage,0.017697288329695783,0.01772155343628131,0.001747370530898926,-0.0001213255329276445,0.007642814743068835,-0.018353330733923374,-0.02746368108645713,-0.10425599112125894,0.3735274322230976,0.05600000000000001,0.016114575746029525,0.001606977690251786,0.0005198593374639999,0.0005024275788934596,0.0003625912117348419,0.00033539595628998844,0.0002437976891843089,0.04297088059213147,0.06262287293885846,0.019317906402913303,0.0055937466521562285,0.0,0.00020870741517118436,0.0006348527352489321,0.4,0.4,1.0
nonlinear_misspecified,dfl,0.01246526497503668,0.01191059956547844,0.003498570590326801,0.002773327047791206,0.007071186152068776,0.38709112771233506,0.671753974276115,-0.02805924305377796,0.7242862079726764,0.05600000000000001,0.0015307383352039852,0.010379861230274453,0.001268204956832281,0.0012871463832110418,0.00041165967778567555,0.0004052573152065004,0.0004148687865677671,0.039700730293853084,0.13839972800344244,0.001727974211437002,0.013558623923504152,0.0,0.000399506392800864,0.0013760370737826346,0.0,0.0,0.0
nonlinear_misspecified,equal_weight,0.009320751360619836,0.009706893192437224,-0.0019307091590869303,-0.0019307091590869303,0.0038292569044525446,-0.5140739489079212,-0.7349840492750405,-0.22061988518123976,0.0,0.05600000000000001,0.0015307383352039852,0.008176154857233237,0.000432208014591378,0.0004468068090125913,0.0001825296723728501,0.0001825296723728501,0.00022870918289946777,0.060555095111235635,0.07352379293888614,0.01439748373683966,0.0,0.0,0.000399506392800864,0.000487200332488219,0.0,0.0,0.0
nonlinear_misspecified,min_variance,0.007755382093495966,0.008109803960757538,-0.0017683993595140914,-0.0017721093363078546,0.003099614753556437,-0.572424765517512,-0.8445116480827721,-0.2015974966714585,1.569020661044212e-16,0.05600000000000001,0.0015307383352039852,0.006579065625553553,0.0003635811087810055,0.0003754885272200322,8.683328131496479e-05,8.677900890446689e-05,8.374165841450664e-05,0.028329244840490715,0.0473562635898916,0.009066940561010744,1.1690809966761583e-16,0.0,0.000399506392800864,0.0004326173007796859,0.0,0.0,0.0
nonlinear_misspecified,robust_dfl,0.013734414889046618,0.013305158748549864,0.0028613727960183255,0.002146280702483767,0.0072183244900786816,0.2940930352012717,0.4579912327642397,-0.031120442004286254,0.7144255664880081,0.05600000000000001,0.0015307383352039852,0.011774420413345879,0.000661110080754815,0.0006527934453363155,0.00029036158726860944,0.0002871855155559705,0.00027328696647537675,0.031184141009571828,0.0592438407459759,0.0036990354180923774,0.02298939772487414,0.0,0.000399506392800864,0.00042733389044479224,0.0,0.0,0.0
nonlinear_misspecified,robust_two_stage,0.004255865465261665,0.003373353066940141,0.005040719295805969,0.004412561991607625,0.004731979521884861,0.9359272093420415,2.401505156098612,-0.009342590840396837,0.6251383343402492,0.05600000000000001,0.0015307383352039852,0.0018426147317361558,0.0001427212982458857,0.0001930944743420227,0.0003663189951595802,0.0003534283950558334,0.00017887105932420176,0.07641243996018424,0.2981045200196299,0.0011768040744984927,0.019369257052387928,0.0,0.000399506392800864,0.0004573424964792368,0.6,0.4,0.0
nonlinear_misspecified,two_stage,0.004515072529725594,0.003279437778432233,0.006933896582886656,0.006178173756466806,0.005326543804341824,1.1655799052285345,2.7419936458670153,-0.008432791215959879,0.7525860260871574,0.05600000000000001,0.0015307383352039852,0.001748699443228248,0.00031646128462457795,0.00025193899351616403,0.000394431525097698,0.00038383678924203417,0.0002642788023027003,0.06832767498286145,0.26578738236394206,0.0010788487521666257,0.01927196903574067,0.0,0.000399506392800864,0.0005968851979120481,0.4,0.6,1.0
predictable_tail_crash,dfl,0.03322924235328303,0.03363344597246491,-0.0013975931383566832,-0.002021018095909411,0.01286917362240407,-0.16196654992908405,-0.20622503362267305,-0.25130505175506,0.6199711387210665,0.05600000000000001,0.016175699955538286,0.01745774601692663,0.00228599202463263,0.0023291286047957328,0.0005445098524081887,0.0005487166189289463,0.0007062110258857342,0.047824498795703274,0.06032003221633937,0.029342745552426882,0.008599832915912979,0.0,0.0010883686828981763,0.0021711716662610853,0.0,0.0,0.2
predictable_tail_crash,equal_weight,0.047392093523042224,0.049044266225847274,-0.008260863514025262,-0.008260863514025262,0.01233355505434972,-0.6753770689624734,-0.6806237660338035,-0.6408211806253601,0.0,0.05600000000000001,0.016175699955538286,0.032868566270308985,0.00103008449286593,0.0010189715350090757,0.0004892071356651965,0.0004892071356651965,0.0003484920671684919,0.05383659158654134,0.04849671630993838,0.02160778899350254,0.0,0.0,0.0010883686828981763,0.0007073935671488552,0.0,0.0,0.0
predictable_tail_crash,min_variance,0.019149789274564167,0.020161829456884064,-0.005052278618750161,-0.00506020091159948,0.0057910199319495,-0.8764553864141991,-1.0176327145210569,-0.4638904033343964,2.2008276922426013e-15,0.05600000000000001,0.016175699955538286,0.003986129501345777,0.0009270960118230523,0.0009449354179094979,0.00014276048718944145,0.0001424119788905597,0.00021638622989742152,0.027665647946843962,0.03129440967081605,0.007995704744741348,2.169929907486359e-15,0.0,0.0010883686828981763,0.001111850913033478,0.0,0.0,0.0
predictable_tail_crash,robust_dfl,0.032797588530407804,0.033323095300304965,-0.0020120233810236783,-0.002627533849485818,0.01247610475664607,-0.21611435801124693,-0.2704191968729052,-0.2876710604256846,0.6136085774390715,0.05600000000000001,0.016175699955538286,0.017147395344766683,0.0023262474684360777,0.0024032008218663934,0.0006208247666879699,0.0006072562368020844,0.0004924025042888174,0.05593764144061798,0.06457924740250535,0.04516310463338037,0.016937577863218603,0.0,0.0010883686828981763,0.002220413309980997,0.0,0.0,0.0
predictable_tail_crash,robust_two_stage,0.016679090074953697,0.017251283506326872,-0.0024839245562832254,-0.0028609671568658856,0.006983924839913923,-0.43134278841755946,-0.6300949334228597,-0.2949464858277592,0.3701936498837404,0.05600000000000001,0.016175699955538286,0.0010755835507885864,0.0008646235235717865,0.0008445546831789133,0.0004910850768883774,0.0004749522632431403,0.0005614078682049868,0.0851257039497661,0.11012487618054856,0.04249953293593995,0.04949403470262501,0.0,0.0010883686828981763,0.0010030043932395972,0.6,0.6,0.0
predictable_tail_crash,two_stage,0.017015023249544237,0.017308822867853194,-0.0009621695530035816,-0.0014689980915447828,0.007632752486155786,-0.20570120849581972,-0.30102053842764415,-0.19987126793794296,0.5005715894310626,0.05600000000000001,0.016175699955538286,0.0011331229123149062,0.001095599003028594,0.0011489460190250618,0.000614240901381185,0.0005989778382704683,0.000577672348836402,0.08177908530089444,0.11492979247880854,0.03847389658407174,0.03823221913531439,0.0,0.0010883686828981763,0.000551765979785317,0.4,0.4,0.8
well_specified_high_sample,dfl,0.0041595628342949035,0.0022243176467109894,0.010078899781195388,0.009676225937919567,0.006755423032992258,1.4422873165469063,3.537098136081665,-0.015603985818221599,0.8047346322794994,0.05333333333333333,-0.006979260926820162,0.009203578573531152,0.0010460511868622742,0.001029328286154188,0.0002609329577014072,0.00025598750334220575,0.00033655136500561545,0.055989178697888706,1.0845634212919646,0.0047216198064273665,0.012424224243149245,0.0,0.0005667978843431066,0.0010564763968040397,0.0,0.0,0.0
well_specified_high_sample,equal_weight,0.006983105374333426,0.006991234835482649,-4.064730574611869e-05,-4.064730574611869e-05,0.003383876116616596,-0.021153677525570798,-0.03464371931810627,-0.0643447481924349,0.0,0.05333333333333333,-0.006979260926820162,0.013970495762302812,0.0006123992302380191,0.000607872559915045,0.00017953714739690795,0.00017953714739690795,0.0002783133052600363,0.051772274341401234,0.08863330687308503,0.0172964599623969,0.0,0.0,0.0005667978843431066,0.00029973880093362674,0.0,0.0,0.0
well_specified_high_sample,min_variance,0.005231447119315524,0.005238343448876615,-3.347448276144974e-05,-3.4481647805457786e-05,0.0026145463502598477,-0.016363047515017416,-0.023528391507809172,-0.04666334069698195,7.82433920985345e-17,0.05333333333333333,-0.006979260926820162,0.012217604375696776,0.0003329965156356588,0.00033883818620181666,0.0001304062044361693,0.00013034297353240015,9.682182714672161e-05,0.049069649817075366,0.08545045614677939,0.012459915730995629,2.3966336667368517e-17,0.0,0.0005667978843431066,0.0004250885067120022,0.0,0.0,0.0
well_specified_high_sample,robust_dfl,0.004483071544708373,0.0027435586227304537,0.009073039469814987,0.008697564609889599,0.0062909029007953855,1.392564010877013,3.151927108115919,-0.012497089271569051,0.7506475974138203,0.05333333333333333,-0.006979260926820162,0.009722819549550616,0.0007421525657446639,0.0007186520208762982,0.00022375270245152267,0.00022077152973187686,0.00033451766650615473,0.052899727371140313,0.6069086430178469,0.003766815557133824,0.012888636314373588,0.0,0.0005667978843431066,0.0008001570462243328,0.0,0.0,0.0
well_specified_high_sample,robust_two_stage,-0.0017621645776182055,-0.004065749030980182,0.011880097241808432,0.011517922266809883,0.005112341689957458,2.2559353475892556,7295453670.20225,-0.0015599458468031902,0.7234697567748851,0.05333333333333333,-0.006979260926820162,0.00291351189583998,0.0005102146843449464,0.0006059011244216228,0.0005755841466953105,0.0005677175872167872,0.00022073894121966834,0.07742311116820433,3004006734.2337747,0.001094779772008578,0.02027616861002626,0.0,0.0005667978843431066,0.0001745373215310417,0.0,0.0,0.0
well_specified_high_sample,two_stage,-0.002987568365059367,-0.0057812519938161295,0.014385661997499955,0.013968418143783806,0.005578605925623156,2.509051275770932,8733178804.256187,-0.0013605236706260905,0.8330169574822209,0.05333333333333333,-0.006979260926820162,0.0011980089330040334,0.0003057779081597539,0.0003883640182610927,0.000527735941665597,0.0005210887127077356,0.00022866965508597963,0.06743359544278507,3581304920.808039,0.0007783520294204563,0.018030879167504586,0.0,0.0005667978843431066,0.0002752752487042816,1.0,1.0,1.0
