method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,experiment,regime,seed
robust_dfl,0.001072413214739392,-0.0011477204664258828,0.01151858094540438,0.011100668405826374,0.005298745773668256,2.094961501813392,21.478033493751045,-0.006202071271888654,0.8358289261129449,0.14666666666666667,-0.006892963455910472,0.005745242989484589,research_grid_v2,well_specified_high_sample,3
equal_weight,0.008786323787869024,0.008865082374032367,-0.0003937929308167217,-0.0003937929308167217,0.003883157245697968,-0.10141050330928071,-0.13116329444165525,-0.1090410827674968,0.0,0.9333333333333333,-0.004850849620773395,0.013715931994805763,research_grid_v2,well_specified_high_sample,4
min_variance,0.006482183751231651,0.006541156170097046,-0.00029391809276209575,-0.0002948620943269719,0.002785821736993817,-0.10584384862303287,-0.13630693648613326,-0.07092394222553944,1.355562487656162e-16,0.9733333333333334,-0.004850849620773395,0.011392005790870442,research_grid_v2,well_specified_high_sample,4
two_stage,-0.0024943451540994466,-0.005217851067221102,0.014033729419989904,0.013617529565608275,0.005529562587451117,2.462677535118139,171.0265096776149,-0.0009325494008848301,0.831267384682374,0.05333333333333334,-0.004850849620773395,-0.00036700144644770654,research_grid_v2,well_specified_high_sample,4
robust_two_stage,-0.0009339829523562843,-0.0031218811798395933,0.011301419689278988,0.010939491137416544,0.00488107287891251,2.2412062688997643,20.820134694317407,-0.005591036126177951,0.7232947696578597,0.11555555555555555,-0.004850849620773395,0.001728968440933802,research_grid_v2,well_specified_high_sample,4
dfl,0.0019424293742906131,-0.00028576796911163613,0.011568167370879132,0.011140986717011246,0.00640773102598272,1.738678897428272,12.724196529506477,-0.011236262383604423,0.8534688688188767,0.18666666666666668,-0.004850849620773395,0.00456508165166176,research_grid_v2,well_specified_high_sample,4
robust_dfl,0.0023784041426299246,0.0001190041032456267,0.011724607398096032,0.01129700019692149,0.006613792694664021,1.7080971111065761,10.434475533190902,-0.012786030618758826,0.8547603544068808,0.17333333333333334,-0.004850849620773395,0.004969853724019022,research_grid_v2,well_specified_high_sample,4
equal_weight,0.01218223807002797,0.01274767759011591,-0.0028271976004397054,-0.0028271976004397054,0.0048477713753374806,-0.5831953243999038,-0.5458675344095406,-0.3036576566494753,0.0,0.416,0.006801312573016607,0.005946365017099303,research_grid_v2,heavy_tail_medium_sample,0
min_variance,0.010430751331162086,0.010966689201681984,-0.0026766877101565053,-0.0026796893525994855,0.004214601867275486,-0.6358107921818841,-0.5742346459417902,-0.28977258791341687,7.218688012935745e-17,0.368,0.006801312573016607,0.004165376628665377,research_grid_v2,heavy_tail_medium_sample,0
two_stage,0.007647141902837817,0.006833047985910021,0.004826658658788496,0.00407046958463898,0.006154891517394236,0.6613389647037896,1.845190031814475,-0.015324762546778947,0.7570071905264711,0.08,0.006801312573016607,3.173541289341452e-05,research_grid_v2,heavy_tail_medium_sample,0
robust_two_stage,0.006527157947059006,0.006132190767954883,0.00254661111578392,0.001974835895520615,0.004983823738511976,0.3962491449815988,0.8677599177851173,-0.02490924288168994,0.5718250571045559,0.128,0.006801312573016607,-0.0006691218050617238,research_grid_v2,heavy_tail_medium_sample,0
